Arquivo/ID;Classe Real;Classe Prevista;Probabilidade Fake (%);Confiança (%);Resultado;Texto
true_348;Verdadeira;Fake;64.0;64.0;Erro;Mesmo atuando fora de casa, o Atlético de Madrid mostrou que segue firme na luta pelo título do Campeonato Espanhol, que foi conquistado pela última vez na temporada 95/96. O time venceu por 2 a 0 o Getafe, na tarde deste domingo, no Coliseum Alfonso Pérez, e se manteve na liderança isolada, faltando apenas cinco rodadas para terminar a competição. O confronto marcou a volta de Diego Costa, que estava fora desde 1° de abril, quando se lesionou no jogo de ida das quartas da Liga dos Campeões. O atacante teve boa movimentação, perdeu um pênalti e acabou saindo de maca após bater com a perna na trave ao marcar o segundo. Um cena inusitada foi captada pelas lentes da televisão durante o jogo. Momentos antes de Diego Costa perder o pênalti, um torcedor rival abaixou o calção e mostrou as nádegas para o atacante. Confira a imagem!Com o resultado, o Atlético de Madrid chegou aos 82 pontos, três na frente do Real Madrid, que goleou o Almeria por 4 a 0 e ultrapassou o Barcelona. O time de Neymar e Messi perdeu por 1 a 0 para o Granada e permaneceu com 78.Na próxima rodada, o Atlético de Madrid recebe o Elche. Já o Getafe visita a equipe do Levante.Com Diego Costa, o Atlético de Madrid dominou a primeira etapa. Aos quatro minutos, por exemplo, David Villa escapou pela esquerda e cruzou rasteiro para Diego. O atacante chegou atrasado e perdeu grande chance. De tanto pressionar, o time conseguiu abrir o placar aos 40. Após escanteio, o goleiro Codina saiu mal, e Diego Godín aproveitou para cabecear sozinho. A etapa final começou com um susto dos donos da casa. Logo aos nove, Juan Rodriguez aproveitou uma cobrança de escanteio e cabeceou, mas Courtois fez ótima defesa e evitou o empate. O Atlético não se abateu e respondeu no ataque seguinte. Após um lançamento, Lafita derrubou Diego Costa na área e cometeu pênalti. Para completar, ele ainda foi expulso. O próprio Diego Costa foi para a cobrança, mas perdeu. Codina defendeu e ainda pegou o rebote.O time seguiu melhor e chegou ao segundo gol aos 39. Diego Costa aproveitou um cruzamento da direita e deu carrinho para aumentar. No lance, o atacante acabou batendo com a perna na trave e saiu de campo na maca. 
true_349;Verdadeira;Fake;65.67;65.67;Erro;Esquiva Falcão acertou Publio Pena por seis rounds. Foram sequências velozes e potentes. O nocaute não veio, mas a vitória do brasileiro em seu segundo duelo no boxe profissional foi por decisão unânime. Do outro lado, o americano, apesar de praticamente não trazer perigo para  medalhista de prata em Londres 2012, suportou bem o castigo. O preço foi pago após a luta. Com o rosto muito inchado e alguns hematomas, Publio elogiou Esquiva Falcão, mas garantiu que poderia suportar muitos outros golpes sem ser nocauteado, já que durante os seis rounds, apesar da surra, não levou nenhum knockdown ou tonteou. - A luta foi boa. Ele tem boas combinações, socos que me machucaram. Mas me senti bem. Eu treinei por quatro semanas, depois que meu pai morreu, como tinha dito antes. Isso não é desculpa, claro. Ele é um bom lutador, mas eu poderia levar mais socos, com certeza, poderia levar outras sequências tranquilamente - disse Publio, com o rosto bastante machucado, ainda na MGM Grand Garden Arena, em Las Vegas.Apesar dos elogios para Esquiva, Publio mandou um recado para o brasileiro. Ciente de que foi vencido por um boxeador melhor, ele acredita que o medalhista olímpico pode se dar melhor em uma categoria abaixo dos 72,6kg, já que os golpes desferidos pelo capixaba, apesar dos hematomas, não o derrubaram, muito menos o deixaram próximo de um nocaute. Para Publio, Esquiva não tem força para lutar nos médios.-  Ele é um bom lutador, mas precisa descer de categoria. Ele deveria lutar no peso de 154lbs (69,9kg), sua força não é suficiente para 160lbs (72,6kg) - frisa Publio, dizendo para Esquiva descer para o médio-ligeiro, uma categoria abaixo dos médios.Esquiva, por sua vez, evitou polêmica com Publio. Garantiu que seu papel é vencer.- Eu ganhei a luta (risos). A minha equipe é quem decide em qual peso vou lutar e qual vai ser a categoria. Eu só faço a minha parte, que é lutar e trazer a vitória para o Brasil. Estou bem nesse peso, só vou me acostumar mais a ele e começar os treinamentos de musculação, que não tivemos muito tempo para fazer. Agora sim vamos melhorar a força dos golpes - limitou-se a dizer o brasileiro.
true_350;Verdadeira;Verdadeira;31.33;68.67;Acerto;"Para o Vasco, o Campeonato Carioca ainda não acabou. Na tarde desta segunda-feira, um dia após o empate por 1 a 1 com o Flamengo, a diretoria cruz-maltina se reuniu para definir quais 
medidas vai tomar após o gol irregular que deu o título estadual para o rival. Entre as providências, o clube vai tentar anular o resultado da final no Tribunal de Justiça Desportiva do Rio (TJD/RJ) por causa do erro na súmula do jogo, que apontou o autor do gol como Nixon no lugar de Márcio Araújo (reveja o lance no vídeo acima). Uma ação reparatória contra a Federação de Futebol do Rio de Janeiro (Ferj) será protocolada na Justiça Comum, fará uma representação na CBF e na Fifa pedindo a exclusão dos árbitros envolvidos na partida, além de uma denúncia formal no TJD contra o goleiro Felipe por suas declarações após o confronto.A reunião em São Januário mobilizou a diretoria vascaína. Estavam presentes na coletiva de imprensa o presidente Roberto Dinamite, o diretor geral Cristiano Koehler, o diretor executivo de futebol, Rodrigo Caetano, o advogado Marcello Macedo, o vice-presidente geral Antônio Peralta, o presidente da Assembleia Geral Olavo Monteiro de Carvalho, além de representantes do marketing. Segundo Macedo, a súmula da partida ""está tentando transformar erro de direito em erro de fato"" ao apontar Nixon e não Márcio Araújo como autor do gol.- Estou aqui para 
colocar o que pretendemos adotar como providência de imediato. A 
primeira ainda amanhã (terça-feira) será a notificação da Ferj, 
juntamente ao seu Rabello (Jorge, presidente da Comissão de Arbitragem 
do Rio de Janeiro), e a notificação da comissão de 
arbitragem e dos árbitros que participaram da partida. O erro cometido é 
gravíssimo e tem um agravante pela prática do erro cometido na 
confecção da súmula. Isso nos deixou preocupados. Ficou estampado um 
erro de direito, foi reconhecido pela federação, pelo trio de 
arbitragem... Todos sabiam que o Márcio Araújo havia feito o gol, ninguém 
tinha dúvidas,
 e a súmula equivocadamente e propositadamente aponta o Nixon. Estão tentando transformar um erro de direito em erro de fato. É um problema ainda maior. Vamos dar entrada ainda em uma ação reparatória contra a Ferj na Justiça Comum e pedir também a anulação da partida. Se for necessário, vamos às veias criminais. Temos que ser reparados pelos prejuízos que sofremos - até mesmo de ordem moral - por um título que não tinha como Vasco perder naquele momento. Vamos fazer uma representação na Fifa e na CBF pedindo a exclusão dos árbitros 
envolvidos no jogo e ainda uma representação contra o goleiro Felipe por
 suas declarações no fim da partida - frisou.Quem deu início ao pronunciamento foi o presidente Roberto Dinamite. Ele deixou claro que o clube deseja ver o futebol do Rio em alto nível e pediu a adoção da tecnologia no esporte para evitar que erros como o de domingo se repitam.- É importante deixar claro todas as medidas que vamos tomar. Estou aqui com meus diretores, vice-presidentes, com a parte jurídica do clube... Antes de mais nada quero dizer que muitas vezes sou criticado por querer e desejar o futebol do Rio de Janeiro em alto nível. O Vasco se preparou para essa competição e isso não foi suficiente. Foi tudo jogada por água. Fomos nitidamente prejudicados nos resultados, nas finanças, nos nossos compromissos. Todos têm o direito de errar, mas coincidentemente só contra o Vasco e praticamente as mesmas pessoas é difícil de engolir. Estamos buscando, acima de tudo, o respeito. Não queremos ser beneficiados, mas não podemos mais ser prejudicados. Principalmente no confronto direto contra o Flamengo."
true_351;Verdadeira;Fake;56.0;56.0;Erro;"O técnico da seleção brasileira, Rubén
Magnano, se reuniu na noite deste domingo, em Boston,
nos Estados Unidos, com o pivô Vítor Faverani, do Boston
Celtics. O atleta, que atuou quase uma década na Espanha, contou sobre seu primeiro ano na NBA e como está sendo a adaptação ao estilo de jogo americano. O diretor técnico da Confederação Brasileira de
Basketball (CBB), Vanderlei Mazzuchini, também participou do encontro. Os três aproveitaram para falar sobre a programação do
Brasil até o Mundial da Espanha, que acontece de 30 de agosto a 14 de setembro.Segundo Vanderlei, apesar de o atleta
se mostrar muito disposto a jogar pelo Brasil, a sua presença no time não está
confirmada. Faverani, que operou o joelho esquerdo no início de março, ainda precisa
evoluir na recuperação para conseguir vestir a camisa da seleção brasileira. Enquanto isso, o departamento médico da CBB
ficará em contato com o médico do jogador para definir o quadro.  Magnano e Vanderlei viajam nesta segunda para Washington, onde assistirão ao
confronto entre Miami Heat e Washington Wizards. Após o jogo, os dois têm uma
conversa marcada com o pivô Nenê.

Além de Faverani, outros atletas
brasileiros se mostraram dispostos a atuar pela seleção, como o o
ala-armador Leandrinho, do Phoenix Suns, e os pivôs Tiago Splitter, do San Antonio Spurs, e Anderson Varejão, do
Cleveland Cavaliers.

O Brasil está no grupo “A” do
Mundial que acontecerá na Espanha e enfrentará na primeira fase França (30/08, às 13h de Brasília), Irã (31/08, às 13h), Espanha (1º/09, às
17h), Sérvia (3/09, às 13h) e Egito (4/09, às 10h30). "
true_352;Verdadeira;Verdadeira;38.67;61.33;Acerto;"
	Após vencer Rafaello Trator e Danny Castillo, o peso-leve Edson Barboza vai encarar neste sábado talvez o maior desafio de toda sua carreira até o momento: o americano Donald Cerrone. O duelo faz parte do card principal do ""UFC: Werdum x Browne"", em Orlando, nos EUA. Cerrone, por sua vez, também vem de bons triunfos sobre Evan Dunham e Adriano Martins. A representatividade do adversário é tão grande que derrotá-lo pode siginificar um caminho bem mais curto até o cinturão da categoria até 70kg, e Edson cita exemplos. Para ele, o título está ""quente"":
	- Estou me sentindo cada vez mais perto desse cinturão. Posso sentir o cheiro dele. O Nate Diaz ganhou do Cerrone e foi para o cinturão. O Anthony Pettis ganhou do Cerrone e foi para o cinturão. Esse vai ser o grande passo da minha carreira. Se Deus quiser, vou ganhar essa luta e chegar mais perto do meu objetivo, que é o cinturão - disse, em entrevista ao Combate.com.
	Edson Barboza acredita que o cinturão, não só por conta dele próprio, vai acabar no Brasil mais cedo ou mais tarde. Atualmente quem também se destaca na divisão é Rafael dos Anjos, que encara o russo Khabib Nurmagomedov no mesmo card de Orlando. Os demais brasileiros são Gleison Tibau, Alan Nuguette e Adriano Martins.
	- A gente está muito bem representado. Hoje a categoria tem vários brasileiros com nível muito alto. Não só o Rafael, que vai lutar no mesmo dia que eu. Tem o Tibau, que para mim é um dos caras mais cascas-grossas do UFC. E eu chegando. Então, o Brasil está muito bem representado. Acho que é questão de tempo a gente levar esse cinturão para o Brasil - afirmou.
	O atleta nascido em Nova Friburgo (RJ) não esconde a ansiedade para enfrentar logo Donald Cerrone:
	- Nossa, estou muito feliz. É uma grande oportunidade. A gente quer lutar contra os melhores. Estou muito bem treinando, muito bem preparado. Não vejo a hora de subir naquele octógono e sair na mão logo.
	A luta contra Cerrone, por sinal, é quase garantia de emoção, já que os dois partem para cima e são excelentes trocadores. Mas Edson prefere não dar certeza, já que não pode falar pelo americano:
	- Tudo é possível. Já aconteceu várias vezes de a gente esperar muito de uma luta, e chega na hora a luta não é nada daquilo. Da minha parte, pode ter certeza que vou ser aquele Edson Barboza de sempre, que vai para dentro, dá o melhor. Se ele der oportunidade, vou tentar acabar com a luta. Vou ser o Edson de sempre, até porque amarrar não é do meu estilo. Tem tudo para ser uma grande luta.
	Edson também comentou sua última luta, onde derrotou Danny Castillo por decisão unânime dos jurados (triplo 29 a 28). O presidente do UFC, Dana White, na ocasião reclamou do resultado e disse que o combate deveria ter terminado empatado. Na visão dele, o primeiro round foi um massacre para Castillo e deveria ter sido 10 a 8, enquanto os outros dois assaltos foram 10 a 9 para Barboza. O brasileiro respeita a opinião do chefe, mas discorda:
